node1,node2,weight
80724,496113,1
80724,947846,1
80774,240216,1
80774,1122764,1
81288,407340,4
81288,1544095,2
81659,17907,1
81659,162324,1
81659,1053558,1
81670,1087389,1
81672,876268,2
81672,1478829,3
81966,267425,1
82230,73557,3
82230,518122,1
82230,616692,28
82230,760929,7
82230,766783,5
82230,849650,6
82230,945325,3
82230,1290290,1
82230,1317513,4
82230,1317514,5
82230,1365441,47
82230,1440864,1
82455,755708,5
82530,389079,4
82538,175088,14
82538,351415,80
82538,435691,1
82538,616692,58
82538,658758,1
82538,770864,7
82538,904471,17
82538,934579,9
82538,973387,1
82538,1093969,10
82538,1107683,2
82538,1365441,76
82538,1440864,1
82746,38874,1
82746,162324,1
82746,847345,1
82746,1364867,2
82787,261506,2
82787,286393,1
82787,295251,1
82787,330878,1
82787,427490,1
82787,435262,1
82787,502691,1
82787,667118,1
82787,732624,1
82787,778619,1
82787,792780,1
82787,1072189,1
82787,1146637,1
82787,1194679,2
82787,1374428,1
82933,1090993,1
82933,1153895,2
83015,951203,1
83407,697873,1
83407,1177164,2
83407,1248899,2
83407,1303144,1
83407,1540292,1
84028,765402,1
84028,1222298,4
84136,328069,1
84136,651326,1
84136,942639,10
84136,1466882,9
84215,108222,7
84215,337896,1
84291,322395,2
84291,547284,3
84291,583960,4
84841,8718,1
84841,133108,1
84841,345331,1
84841,516917,1
84841,676398,1
84841,1340074,3
84899,51429,5
84899,288903,1
84899,566294,4
84899,661039,3
84899,1112883,1
84899,1534549,1
85055,814185,6
85055,1123035,3
85173,14704,77
85173,513797,1
85182,623910,2
85182,1267619,1
85182,1425026,1
85182,1567154,1
85281,45385,2
85300,1274926,1
85300,1465186,3
85886,1092851,1
86283,12750,1
86283,159893,4
86283,327346,2
86283,474846,1
86283,944881,2
86283,1241884,1
86292,393399,3
86727,1245632,1
86968,25477,1
86968,143342,3
86968,330123,2
86968,533900,1
86968,669548,3
86968,751278,3
86968,818580,4
86968,893590,2
86968,1016461,2
86968,1103734,1
87598,636865,1
87951,149780,3
87951,1325055,1
88167,287634,1
88371,6288,4
88371,9218,6
88371,217062,2
88371,348620,1
88371,457073,2
88371,574836,8
88371,617591,2
88371,654815,2
88371,1087902,3
88371,1119946,4
88371,1126771,6
88371,1210344,1
88371,1264937,3
88371,1336126,2
88371,1496427,5
88371,1536310,1
88371,1582719,2
88418,82230,1
88418,929378,2
88418,948957,2
88418,994458,2
88418,1485094,3
88566,1223460,3
88566,1523589,2
88757,574836,1
89110,644928,2
89246,945790,5
89246,986588,7
89246,1064617,4
89380,613057,2
89380,680467,2
89380,821624,1
89380,1155279,3
89380,1352397,1
89380,1535219,1
89809,36179,3
89809,162186,20
89809,219346,13
89809,393081,2
89809,453531,1
89809,598959,1
89809,606057,1
89809,659040,1
89809,698521,1
89809,765402,1
89809,842542,1
89809,868419,1
89809,956841,3
89809,962172,1
89809,1227308,1
89809,1263681,1
89809,1319565,5
89809,1346486,2
89809,1545144,3
89809,1546300,1
89909,258867,4
89909,1005424,1
90310,219352,1
90443,17677,1
90443,26273,1
90443,737495,3
90443,1114123,1
90443,1453815,7
90453,8718,1
90453,32124,3
90453,362045,2
90453,666847,2
90453,970105,1
90453,995385,2
90453,1179862,6
90453,1244175,4
90453,1255170,1
90453,1282787,2
90453,1581083,1
90625,124855,47
90625,204912,1
90625,391598,1
90625,485405,7
90625,630159,8
90625,774600,1
90645,90645,3
90645,156527,2
90645,202975,1
90645,218718,1
90645,394460,3
90645,747119,2
90645,876375,6
90645,944356,1
90645,1240990,10
90645,1311018,1
90805,673976,3
90805,1426560,1
91134,53903,1
91134,182506,1
91134,588630,3
91134,787025,1
91134,1047135,1
91161,966496,1
91565,99784,1
91565,696090,1
91565,987150,2
91565,1159934,1
91565,1293387,1
91565,1312868,1
91565,1336551,1
91575,509896,1
91575,627377,2
91575,882946,2
91575,892462,5
91575,1192041,3
91575,1266194,1
91575,1512720,12
91730,949803,1
92116,44633,1
92116,355835,2
92116,786644,1
92116,834392,39
92116,846200,2
92116,893074,1
92116,1334535,11
92116,1579275,1
92506,533591,2
92506,1219728,2
92640,289053,2
93173,349174,1
93173,397248,1
93173,1542031,15
93372,667118,1
93372,779135,3
93579,344488,1
93579,1011604,1
93579,1346514,1
93652,682481,5
94035,1129783,1
94219,38697,2
94219,216477,1
94219,325683,2
94219,403669,39
94219,861305,2
94219,1134206,2
94247,189725,3
94247,944765,1
94382,202156,1
94455,26273,10
94455,289408,7
94455,657406,1
94455,783362,1
94455,887571,2
94455,1191623,9
94500,7511,1
94500,330190,36
94500,424017,1
94500,854349,1
94500,977133,4
94500,1140945,1
94500,1279510,1
94500,1333724,2
94500,1438885,6
94500,1484309,4
94683,243640,1
94683,431723,1
94683,486969,1
94683,1208859,1
96635,385218,1
96635,438392,1
96635,644645,4
96635,1375828,1
96635,1385162,3
97625,152198,2
97645,59252,1
97645,458425,1
97645,1107094,1
97665,5090,1
97665,467507,7
97665,937844,2
97672,458044,1
97694,705158,1
98116,98116,1
98116,310874,1
98116,391310,11
98116,713913,2
98116,1001800,2
98116,1178409,1
98346,132519,1
98346,1448666,2
98356,31531,6
98356,1244245,1
98551,1153526,1
98551,1334122,1
98863,161508,1
98863,553205,1
99098,1280479,9
99266,545413,2
99266,812863,3
99266,905794,2
99266,1224061,16
99266,1256486,4
99266,1342602,3
99266,1430545,3
99266,1496883,1
99266,1515359,2
99266,1581139,3
99354,1265273,3
99559,741021,3
99559,874530,1
99559,893680,2
99720,532380,1
99720,553281,1
99720,959254,1
99784,113676,2
99784,231109,2
99784,393459,1
99784,465471,2
99784,472555,1
99784,656621,3
99784,892881,13
99784,896208,1
99784,1063520,8
99784,1465706,7
100198,90645,1
100198,394460,1
100198,446074,2
100198,452236,4
100314,194682,2
100314,618272,1
100358,116779,2
100358,707506,2
100358,865504,105
100358,1067542,2
100358,1397610,1
100492,5241,1
100492,988453,8
100492,1154208,2
100567,182899,1
100567,192292,2
100567,203927,2
100567,299343,6
100567,418953,2
100567,486969,7
100567,651661,1
100567,681970,3
100567,900001,1
100567,1127550,1
100567,1169674,2
100567,1223329,1
100567,1270460,1
100567,1291845,1
100567,1330496,1
100567,1523498,2
100567,1554963,1
100642,34086,6
101063,287400,1
101063,1124715,2
101097,584852,1
101767,150665,2
101767,399298,4
101767,688751,4
101767,1023441,1
101817,247934,1
101817,457527,4
101817,461118,4
101817,802252,1
101817,1006458,2
101817,1338486,1
102222,491662,2
102222,655724,2
102559,756978,1
102559,1122764,8
102647,39564,1
102647,116122,2
102647,205137,24
102647,290580,6
102647,309393,2
102647,400472,6
102647,448169,3
102647,568641,11
102647,574656,1
102647,649626,3
102647,732153,1
102647,762266,9
102647,930374,1
102647,1058539,2
102647,1068743,1
102647,1219508,9
102647,1305752,1
102647,1389747,1
102647,1440666,1
102896,913853,4
102896,1367740,5
103478,185540,3
103478,517622,1
103478,912355,4
103846,133361,11
103846,233507,6
103846,261506,4
103846,358044,1
103846,1410152,1
103846,1547708,2
103848,103848,1
103848,759283,14
103864,8718,1
103864,198561,1
103864,899103,2
103864,1089795,1
103864,1467407,91
103975,563685,3
103975,749812,2
104651,944765,1
104652,86968,1
105520,113469,2
105520,267335,3
105520,1438341,2
105830,619165,3
105830,1116986,1
105957,230112,1
105957,264901,5
105957,439035,1
106038,323161,2
106038,750223,1
106038,802661,2
106071,207178,1
106071,265690,1
106071,425158,1
106071,555264,1
106071,609152,1
106071,698951,1
106071,996232,1
106071,1144898,1
106071,1177896,2
106071,1284541,1
106071,1308071,1
106071,1358745,1
106071,1581237,2
106113,179846,3
106113,190896,4
106113,1093969,1
106122,344503,2
106122,431866,1
106122,516318,1
106122,890502,1
106122,1545144,1
106179,651326,2
106179,819585,1
106179,1227617,3
107182,194682,1
107182,369484,1
107182,560363,8
107182,887105,1
107182,1401144,1
107182,1556640,3
107202,849784,3
107202,1352412,1
107202,1470253,1
107211,289408,1
107223,1370500,1
107320,639459,1
107320,1304515,2
107320,1409978,1
107363,309918,3
107363,1037043,1
107363,1080965,2
107723,72552,2
107723,175022,3
107723,767624,101
107723,821624,1
107723,995385,6
107723,1092851,3
108012,818172,1
108222,84215,5
108222,1076419,7
108222,1425976,9
108289,26273,1
108289,180633,1
108289,465115,2
108289,790399,3
108289,906065,3
108289,1026684,5
108289,1349636,1
108348,47880,1
108348,171555,2
108348,420505,9
108348,487653,4
108348,582182,2
108348,760885,3
108348,779254,1
108348,941194,3
108348,1133460,1
108348,1390792,1
108348,1450931,2
108348,1508873,1
108348,1569445,10
108605,337533,2
108605,338576,2
108605,779196,6
108956,9952,2
108956,15893,2
108956,219505,1
108956,799546,2
108956,838233,1
108956,963636,1
108956,1114446,3
108956,1201905,4
108956,1229827,1
108956,1293357,1
108956,1393884,2
108956,1416291,1
109423,439584,1
109443,194876,1
109443,830872,1
109443,1250289,32
110113,47880,6
110113,310727,3
110113,487654,3
110113,561816,6
110113,661039,9
110113,725147,1
110113,1041447,4
110113,1249082,1
110549,197010,1
110549,321237,3
110549,706355,4
110549,886075,11
110562,740220,1
110562,1561809,1
110907,30338,2
110956,16178,1
111024,689488,48
111222,883275,27
111222,1017970,1
111329,319468,1
111329,553684,2
111329,1189347,14
111329,1345798,1
111969,1443798,6
112033,424218,1
112126,1052103,2
112126,1058868,4
112193,407340,1
112193,1544095,8
112267,590418,5
112967,514404,1
112967,540386,2
112967,848651,14
112967,1068001,1
112967,1461900,25
112967,1481728,1
112967,1499067,2
112980,266195,2
112980,672474,9
112980,917204,6
112980,1093800,4
112980,1141127,3
112980,1528207,11
113198,818723,1
113264,332359,7
113264,853035,3
113264,1195810,2
113264,1236276,5
113264,1464605,1
113275,144330,8
113275,184606,11
113275,207832,3
113275,563669,4
113275,617553,2
113275,871892,13
113306,1417595,2
113469,235454,1
113517,1191476,1
113583,8692,2
113583,23931,4
113583,78957,2
113583,402287,3
113583,425446,2
113583,428810,1
113583,486357,3
113583,593571,1
113583,689620,2
113583,828225,1
113583,875839,4
113583,951416,1
113583,1012004,2
113583,1013139,1
113583,1135871,2
113583,1272332,3
113583,1282311,3
113583,1457088,2
113676,99784,3
113676,373655,1
113676,405153,2
113676,465471,1
113676,488794,3
113676,550951,4
113676,765814,2
113676,917282,3
113676,1343960,1
113676,1410469,1
113751,752396,5
113825,9218,3
113825,457073,1
114005,476406,1
114120,950370,2
114310,67892,2
114310,493175,1
114310,505627,1
114310,1106633,216
114626,1164742,3
114683,1508417,1
114839,835109,1
114839,1410152,1
114913,511249,1
114986,852853,1
114986,902865,1
115415,290826,4
115415,1419819,4
115645,455196,2
115645,1561589,3
115804,1287190,1
116122,102647,6
116122,393508,4
116122,1065888,10
116122,1071495,2
116677,1403444,1
116779,72552,1
116779,179555,2
116779,180225,1
116779,279368,1
116779,503917,1
116779,652633,1
116779,767624,1
116779,1063948,1
116779,1463983,1
117214,976627,4
117479,1572216,1
117865,287634,1
117865,1570928,1
117958,1478044,1
118112,170787,1
118131,40097,1
118131,233237,1
118131,880223,1
118247,1580435,1
118700,273193,349
118700,486969,1
118700,1325561,1
119723,883462,2
119772,441727,2
119772,575971,1
120598,270433,2
120648,560893,3
120648,750491,1
120648,760885,1
120648,1430542,3
120648,1450931,1
120648,1458781,1
120648,1541069,4
120858,36324,1
120858,42102,1
120858,87951,1
120858,130619,1
120858,144407,1
120858,149780,1
120858,152198,1
120858,160639,3
120858,166486,1
120858,227503,1
120858,306240,2
120858,341406,3
120858,351736,1
120858,356113,1
120858,420216,3
120858,478292,1
120858,493175,6
120858,501150,1
120858,574656,5
120858,623026,1
120858,630254,2
120858,631213,1
120858,668330,1
120858,680832,2
120858,852853,3
120858,858930,3
120858,918747,1
120858,955884,2
120858,967128,1
120858,1072498,3
120858,1097960,1
120858,1101424,1
120858,1106633,2
120858,1167274,1
120858,1201812,1
120858,1255530,1
120858,1264205,1
120858,1282668,1
120858,1295679,1
120858,1346514,7
120858,1354518,1
120858,1398902,1
120858,1420102,1
120858,1537912,1
120858,1568837,1
120958,120958,1
120958,663396,1
120958,1161457,2
121178,1274500,3
121286,823144,1
121286,1025998,2
122259,9218,1
122259,33275,1
122259,291937,1
122259,348620,2
122259,450691,5
122259,548930,1
122259,574836,8
122259,617591,1
122259,644225,1
122259,672847,1
122259,892671,1
122259,1053225,1
122259,1126771,2
122259,1210344,3
122259,1221148,2
122259,1279035,3
122259,1379398,2
122259,1435652,7
122333,226380,3
122333,629187,9
122333,1068152,1
122474,724732,1
122474,979304,2
122482,325812,1
122482,332359,4
122482,443832,3
122482,472744,3
122482,644347,42
122482,785070,1
122482,1501500,4
122800,1093063,2
122880,405153,2
122880,423189,3
122880,839243,1
122880,987150,1
122880,1063520,2
122880,1105225,1
122884,123503,3
122884,929378,1
122884,955471,1
122884,1296421,1
123122,671672,14
123122,673828,2
123251,39485,3
123251,322669,3
123251,565554,1
123251,957717,5
123394,582565,1
123503,122884,8
123503,125334,2
123503,368894,6
123503,474808,6
123503,488709,3
123503,658481,4
123503,867338,1
123503,929378,3
123503,948957,3
123503,955471,6
123503,994458,1
123503,1033876,4
123503,1052998,2
123503,1080424,5
123503,1296421,13
123503,1365441,1
123503,1587463,5
123550,167891,14
123550,497023,1
123550,505627,15
123550,680911,1
123550,1004567,1
123550,1072189,1
123550,1154208,2
123550,1274394,1
123550,1459812,3
123550,1543217,1
123932,571152,7
123932,888821,2
124097,343729,26
124314,184450,7
124314,853940,4
124314,946018,1
124855,90625,28
124870,1441410,3
124911,393546,1
124938,1258756,1
125217,194869,1
125217,514160,2
125334,123503,1
126197,905016,1
126197,1147418,2
126197,1371075,5
126204,182506,2
126204,441727,1
126204,474663,1
126204,929993,1
126204,1089785,1
126204,1154444,1
126204,1191343,3
126204,1326822,1
126204,1340299,1
126204,1376363,1
126204,1495675,1
126769,56627,1
126769,1236276,3
126808,192935,1
126808,352605,1
126808,1037001,5
126808,1392546,1
127617,758646,2
127684,1035952,1
127812,199750,3
127812,1003317,1
128069,592101,1
128069,623317,4
128194,247934,1
128420,1191623,2
128420,1367849,1
128420,1446346,1
128420,1575815,1
129374,151258,3
129374,180391,3
129374,191807,2
129374,205443,2
129374,221599,1
129374,310874,1
129374,399368,2
129374,504096,3
129374,582019,2
129374,591656,3
129374,891601,2
129374,979939,1
129374,985396,3
129374,999193,1
129374,1377623,4
129374,1533944,4
130195,712815,1
130195,1136418,1
130195,1545144,1
130232,599087,2
130248,887571,2
130608,202816,3
130608,802754,3
130608,1347237,5
130619,39564,1
130619,239018,1
130619,274881,1
130619,387647,1
130619,667688,1
130619,1283717,1
130759,923308,19
130897,570112,8
130897,727661,2
130897,792951,3
131140,330878,1
131298,1424904,1
131298,1560613,201
131417,36324,2
131417,154709,1
131417,181055,1
131417,211367,1
131417,222096,2
131417,343027,1
131417,424070,2
131417,499533,8
131417,515372,48
131417,595307,172
131417,631213,2
131417,668330,2
131417,968394,2
131417,1341150,1
131417,1483628,1
131417,1495675,2
131596,230221,1
131596,481681,1
131596,918635,2
131596,942836,2
131596,962563,1
132434,765367,3
132519,18830,1
132519,62893,1
132519,98346,1
132519,149672,2
132519,419142,18
132519,425021,1
132519,500728,1
132519,664439,1
132519,840101,1
132519,929939,1
132982,204628,2
132982,477665,2
132982,742089,1
133108,84841,1
133108,676398,1
133108,970605,3
133108,1224552,2
133305,421301,1
133305,915114,1
133361,103846,2
133361,261506,2
133361,778213,2
133361,1145903,2
133464,629481,4
134448,130195,1
134448,406608,1
134448,1085933,3
134828,159903,2
134828,551780,1
134940,237159,4
134940,586592,1
134940,890643,4
135017,612565,2
135306,16842,1
135306,1125301,1
135638,135638,2
135638,692422,1
135720,25477,3
135819,352326,1
135819,614850,1
135819,1407929,1
136483,518288,1
136483,853980,6
136483,1113092,2
136483,1546300,2
136540,1136886,3
136543,39557,4
136543,233680,1
136543,290580,2
136543,302209,3
136543,451032,1
136543,515372,1
136543,538557,5
136543,950462,2
136543,995045,3
136543,1027234,28
136543,1078351,3
136543,1095393,4
136543,1292717,13
136543,1325055,3
136543,1332352,2
136543,1346514,5
136543,1363407,1
136543,1389747,5
136543,1557910,3
136748,276364,1
137683,279667,1
137697,154709,3
137697,424070,1
137697,1205721,2
137727,423189,2
138119,1369668,2
138119,1461900,1
138171,652879,3
138171,1258460,1
138171,1339553,4
138669,138669,1
138669,525250,1
138669,768566,1
138669,1587230,48
138753,974026,4
138753,1162833,2
139006,682698,1
139006,1075063,2
139006,1173625,2
139006,1441410,2
139013,720419,7
139013,1289168,2
139327,1196539,1
139440,770794,2
139512,961686,1
139512,1017310,1
139512,1256227,4
139512,1412425,27
140424,633173,4
140481,278611,1
140481,1110743,2
140493,381020,1
140493,403669,1
140493,446042,1
140493,1229194,1
140493,1561663,1
140614,60640,4
140614,360197,2
140614,624191,8
140614,754089,3
140614,892462,4
140614,906375,2
140614,1425326,8
140790,337994,1
140790,964390,1
140790,979765,1
140790,1344560,1
140790,1450856,1
140844,327346,1
140986,175088,1
140986,1580435,1
141732,423014,1
141732,805187,1
141805,56443,2
141805,320803,3
141812,502691,4
141816,612565,3
141816,877611,2
141957,341803,1
141957,728192,8
142273,494184,4
142436,644225,1
142722,917282,1
143342,197343,3
143342,533900,1
143342,1016461,3
143342,1377623,2
143724,68348,1
143724,269303,1
143724,345209,1
143724,570348,30
143724,859848,4
143724,973246,1
143724,983959,2
143724,1086214,7
143724,1089785,3
143724,1153376,8
143724,1538827,3
143793,172161,1
143793,842542,2
143793,1050182,1
143793,1229732,1
143793,1389821,3
144163,652633,12
144170,67838,1
144170,336174,1
144170,461637,1
144170,622014,1
144170,711572,1
144170,738111,2
144170,781802,39
144170,889635,1
144170,1031219,1
144170,1088009,1
144170,1470993,1
144170,1588120,1
144196,657875,1
144196,874323,29
144196,987150,3
144196,1105225,1
144196,1159934,1
144196,1312868,2
144330,113275,6
144407,396265,5
144407,1413719,1
144407,1536676,6
144407,1586160,1
144907,1508729,1
145302,253535,1
145302,396138,2
145302,461942,1
145302,687450,2
145302,1138493,1
145302,1230679,1
145399,495663,1
145399,929472,1
145399,1428080,4
145399,1456941,3
145531,523828,3
145574,214466,7
145574,1013928,3
145574,1015952,2
145817,1556398,5
145827,217180,3
145827,1508763,2
145963,460868,1
145963,664638,1
145963,979939,3
145963,1504565,1
146115,719428,2
146149,423179,2
146149,1134065,1
146227,1128897,1
147869,608450,5
148076,18830,2
148076,444859,3
148076,697665,6
148076,1120173,1
148082,570058,1
148082,1240147,2
148082,1259154,1
148082,1540292,1
148152,408054,1
148152,412943,5
148152,485354,1
148152,495154,8
148152,1031688,1
148152,1056717,1
148152,1216765,1
148152,1313410,1
148152,1437830,1
148152,1542031,3
148315,1245977,1
148315,1293357,1
148634,154780,1
148634,216681,4
148634,222096,2
148634,631213,19
148634,1239942,1
148634,1284886,6
148705,399298,1
148705,451829,1
148705,814185,4
148705,1190874,1
148705,1338279,1
149070,1124423,1
149070,1303578,3
149672,132519,1
149780,15545,2
149780,120858,2
149780,273004,6
149780,646566,2
149780,790086,43
149780,872456,4
149780,1072498,2
149780,1346514,12
149780,1518575,6
149780,1537024,2
149973,158449,3
149973,1229732,1
150264,12345,1
150264,30338,2
150264,939395,2
150302,171221,2
150302,209409,8
150302,863086,1
150554,39543,1
150554,579655,1
150554,842338,1
150554,894304,1
150554,978318,1
150554,1021700,1
150554,1124423,1
150554,1543330,1
150554,1561891,1
150665,20254,1
150665,101767,1
150665,191341,3
150665,399298,3
150855,726305,4
150871,1098593,1
150871,1204479,1
150871,1211962,2
150871,1543978,1
151165,162989,2
151165,570058,1
151165,681970,1
151165,853522,10
151165,883844,1
151165,1015293,1
151165,1177164,1
151165,1221531,3
151165,1231214,1
151165,1244795,1
151165,1284886,21
151258,129374,2
151258,591656,4
151258,1533944,3
151470,1235926,2
151470,1458385,1
151953,956841,1
151953,1043603,1
151978,1013928,2
152073,202346,9
152073,234462,1
152073,262165,1
152073,344744,4
152073,399298,2
152073,621494,2
152073,794702,1
152073,1122764,2
152073,1450856,1
152198,16025,1
152198,97625,2
152198,825532,2
152198,858930,1
152232,61301,1
152232,181055,2
152232,1005730,1
152232,1312458,1
152232,1528541,2
152449,480894,13
152449,1155279,397
152643,1930,5
152643,152643,2
152643,320803,3
152938,548587,2
153152,45667,4
153152,189796,1
153152,375514,1
153152,742089,3
153152,814185,1
153152,883112,1
153152,987291,1
153152,1112239,1
153152,1120173,3
153152,1351758,1
